season,game_date,home_team,away_team,home_score,away_score,outcome,elo_diff,ppg_diff,goals_for_diff,goals_against_diff,form_5g_diff,rest_days_diff,home_advantage_diff,xg_for_diff,xg_against_diff,possession_diff,draw_tendency_diff,travel_distance,midweek_flag,altitude_flag,is_home,poisson_home,poisson_draw,poisson_away
2024,2024-07-21,MIN,SJ,2,0,H,104.2061,0.1,0.5,-0.1667,-0.1333,0,-0.1399,0.1667,-0.2583,0.0167,0.1,0.5253,0,0,1.0,0.4137,0.2525,0.3338
2024,2024-07-21,SKC,STL,1,1,D,33.5468,0.6,0.5,-0.3333,0.4,0,-0.141,0.225,-0.4417,2.8833,-0.3,0.0833,0,0,1.0,0.4415,0.2157,0.3428
2024,2024-07-21,COL,RSL,3,2,H,-73.7284,-0.2,0.1667,-0.5,0.0,0,-0.1818,-0.0667,0.2,-2.3667,-0.2,0.1229,0,1,1.0,0.3821,0.2052,0.4127
2024,2024-07-21,SEA,LAFC,0,3,A,-46.9837,0.0,-0.5,-0.8333,0.4667,0,-0.1923,0.0167,0.1583,4.7,0.0,0.3206,0,0,1.0,0.4035,0.1927,0.4038
2024,2024-07-21,VAN,HOU,3,4,A,-2.451,0.3,0.5,0.3333,0.2,0,0.0915,-0.125,0.525,-13.4833,-0.3,0.6598,0,0,1.0,0.3625,0.2105,0.427
2024,2024-07-21,LA,POR,3,2,H,8.9638,0.1,-0.5,0.1667,-0.2,-4,0.0321,-0.7667,0.9083,4.0667,-0.2,0.2761,0,0,1.0,0.2623,0.1885,0.5492
2024,2024-08-24,MIN,SEA,2,3,A,-53.2114,-1.5,-0.1667,1.0,-0.5333,0,-0.0769,-1.0,0.5333,-13.6167,0.0,0.4653,0,0,1.0,0.2305,0.1859,0.5837
2024,2024-08-24,MTL,NE,0,5,A,1.8822,-0.5,0.3333,-1.5,0.0667,0,0.1718,0.325,-0.7083,13.6167,0.4,0.0875,0,0,1.0,0.4604,0.2375,0.3021
2024,2024-08-24,CLT,RBNY,1,1,D,-40.2681,0.0,-0.3333,0.1667,-0.1333,0,-0.1603,-0.5083,0.8833,-3.65,-0.3,0.0,0,0,1.0,0.3014,0.1947,0.5039
2024,2024-08-24,DC,DAL,3,4,A,-95.5432,-0.6,0.0,1.3333,0.0,0,-0.4423,-0.1083,0.3167,-0.75,0.0,0.3974,0,0,1.0,0.3556,0.2336,0.4107
2024,2024-08-24,MIA,CIN,2,0,H,-12.5932,0.7,0.0,0.1667,0.4,0,0.2372,-0.1083,-0.3083,-9.0,0.1,0.3141,0,0,1.0,0.3855,0.2037,0.4108
2024,2024-08-24,NYC,CHI,2,2,D,94.4081,-0.2,0.5,-0.1667,-0.0667,0,0.2564,-0.2083,-0.0833,3.9167,0.1,0.2368,0,0,1.0,0.3536,0.2199,0.4264
2024,2024-08-25,HOU,TOR,0,1,A,153.3918,1.2,1.1667,-0.6667,0.2667,0,-0.3836,0.9417,-0.0083,11.1333,0.3,0.4337,0,0,1.0,0.5693,0.2117,0.219
2024,2024-08-25,NSH,ATX,0,2,A,23.8201,-0.1,-0.5,1.1667,-0.2667,0,-0.1538,0.05,0.7833,-3.6167,-0.1,0.2486,0,0,1.0,0.363,0.2587,0.3783
2024,2024-08-25,SKC,ORL,3,0,H,-71.2873,-0.4,-1.1667,0.5,-0.2,0,0.3526,-0.4167,0.2917,-2.8667,-0.1,0.3501,0,0,1.0,0.3173,0.2077,0.475
2024,2024-08-25,RSL,SJ,0,2,A,192.7555,1.2,1.5,0.3333,0.2667,0,0.2941,0.7833,-0.525,14.0667,0.3,0.1943,0,1,1.0,0.5506,0.2253,0.2242
2024,2024-08-25,LA,ATL,2,0,H,44.4796,1.2,0.5,-0.8333,0.5333,0,0.1474,-0.225,0.4167,13.6667,-0.3,0.6449,0,0,1.0,0.3494,0.207,0.4437
2024,2024-08-25,POR,STL,4,4,D,90.0666,1.7,1.3333,-1.3333,0.5333,0,0.0256,1.125,-0.7083,8.9167,-0.1,0.5733,0,0,1.0,0.6073,0.1784,0.2143
2024,2024-08-28,PHI,CLB,0,1,A,-98.9888,-1.4,-0.6667,1.0,-0.2,0,-0.0647,-0.05,0.1,-17.1833,0.1,0.1381,1,0,1.0,0.3904,0.1988,0.4108
2024,2024-08-31,CLT,ATL,0,1,A,19.2455,0.4,0.1667,-0.8333,0.1333,1,-0.0769,-0.3417,0.025,4.4333,0.1,0.0,0,0,1.0,0.3333,0.2112,0.4555
2024,2024-08-31,CLB,NYC,4,2,H,130.1825,1.2,1.0,-0.5,0.4,-4,-0.3776,0.65,0.0167,8.7167,-0.3,0.1589,0,0,1.0,0.5113,0.2072,0.2815
2024,2024-08-31,CIN,MTL,4,1,H,132.8704,0.5,1.1667,0.1667,-0.1333,0,-0.3846,0.925,0.4333,-2.2333,-0.4,0.2354,0,0,1.0,0.5523,0.1945,0.2532
2024,2024-08-31,ORL,NSH,3,0,H,63.1362,1.0,2.0,-1.6667,0.6667,0,-0.2976,0.4417,-1.325,3.2833,0.1,0.2037,0,0,1.0,0.4995,0.2197,0.2808
2024,2024-08-31,RBNY,PHI,0,2,A,13.1058,0.6,-0.5,-0.1667,0.0,4,0.4048,0.1833,-0.4333,-0.6333,0.6,0.0272,0,0,1.0,0.4395,0.1984,0.3621
2024,2024-08-31,TOR,DC,1,3,A,-4.5417,0.1,-1.0,-1.1667,0.2,-1,0.1143,-0.625,-0.625,3.1167,-0.2,0.1174,0,0,1.0,0.2711,0.2378,0.491
2024,2024-09-01,ATX,VAN,0,1,A,-54.6129,-0.8,-1.6667,-0.3333,-0.2,-7,0.2378,-0.7,-0.05,3.6167,0.1,0.6196,0,0,1.0,0.2698,0.2102,0.52
2024,2024-09-01,CHI,MIA,1,4,A,-138.2357,-0.8,-0.6667,-0.3333,-0.4667,0,0.2143,0.0417,-0.2083,-0.2333,0.1,0.3921,0,0,1.0,0.4027,0.2181,0.3792
2024,2024-09-01,DAL,COL,2,3,A,13.1356,0.1,-0.3333,-0.3333,0.2,-6,0.2308,-0.1167,-0.5667,-2.55,0.1,0.2161,0,0,1.0,0.3822,0.2163,0.4015
2024,2024-09-01,RSL,NE,2,0,H,76.4975,-0.2,0.1667,0.1667,0.0,-1,0.4369,0.4583,-0.4167,11.2167,0.1,0.6968,0,1,1.0,0.4828,0.2238,0.2934
2024,2024-09-01,LAFC,HOU,0,2,A,80.8419,0.7,1.0,0.1667,0.2,7,0.4205,0.1833,0.0917,-17.0167,-0.2,0.4569,0,0,1.0,0.4286,0.2015,0.3699
2024,2024-09-01,POR,SEA,1,0,H,-15.9542,-0.1,1.3333,0.6667,-0.1333,-1,0.2115,0.925,-0.025,0.1167,0.2,0.0481,0,0,1.0,0.5538,0.17,0.2762
2024,2024-09-01,SJ,MIN,1,2,A,-90.7293,0.2,-0.8333,-0.8333,0.1333,-1,0.0531,-0.7083,0.4667,-4.0667,-0.1,0.5253,0,0,1.0,0.2308,0.2352,0.534
2024,2024-09-01,STL,LA,2,1,H,-117.2875,-1.8,-0.6667,1.3333,-0.6667,0,-0.0769,-0.475,0.1917,-17.65,0.3,0.5298,0,0,1.0,0.3119,0.2041,0.4839
2024,2024-09-07,CLB,SEA,0,4,A,121.0457,0.0,1.3333,0.0,0.0667,1,-0.0595,0.2,0.2083,5.6667,0.0,0.6695,0,0,1.0,0.4295,0.2007,0.3698
2024,2024-09-07,NE,STL,2,2,D,13.3168,0.4,-0.1667,-0.5,-0.0667,0,-0.3828,-0.2333,-0.4,9.0167,-0.2,0.3409,0,0,1.0,0.3396,0.2453,0.4151
2024,2024-09-07,RBNY,SKC,1,1,D,56.3119,-0.3,-0.8333,0.1667,-0.2667,-6,0.1337,0.1583,0.5083,-6.7833,0.6,0.3688,0,0,1.0,0.4169,0.2006,0.3825
2024,2024-09-08,CHI,DC,1,2,A,-0.1958,0.1,-1.3333,-1.1667,-0.2667,-1,0.1099,-0.3333,0.075,0.6167,0.1,0.1983,0,0,1.0,0.327,0.2204,0.4526
2024,2024-09-08,HOU,LAFC,0,0,D,-49.8876,-0.2,-0.6667,-0.3333,0.2,0,-0.4095,-0.3,-0.2917,19.7833,0.1,0.4569,0,0,1.0,0.3596,0.1933,0.4471
2024,2024-09-08,VAN,DAL,0,0,D,26.4218,0.3,0.0,-0.5,0.0,0,-0.507,0.0583,-0.0917,-1.8333,0.0,0.5834,0,0,1.0,0.4073,0.2093,0.3834
2024,2024-09-14,ATL,NSH,0,2,A,47.5109,0.8,0.8333,-1.0,0.4667,0,0.0385,0.5583,-0.4167,-12.0833,0.2,0.0707,0,0,1.0,0.5028,0.2151,0.2821
2024,2024-09-14,MTL,CLT,2,1,H,-84.0508,-0.4,-0.5,0.8333,-0.1333,0,0.044,-0.375,-0.5083,11.6,-0.1,0.0,0,0,1.0,0.3256,0.2282,0.4461
2024,2024-09-14,DC,NYC,1,1,D,-91.8068,0.3,0.8333,0.5,0.5333,-8,-0.4011,-0.0167,-0.1583,-6.65,-0.3,0.0688,0,0,1.0,0.3803,0.2397,0.38
2024,2024-09-14,CIN,CLB,0,0,D,-66.6846,-0.7,0.0,0.1667,-0.2667,7,-0.1923,0.4333,-0.1833,-2.1333,-0.1,0.0336,0,0,1.0,0.4781,0.1923,0.3296
2024,2024-09-14,MIA,PHI,3,1,H,22.9526,1.5,0.5,1.0,0.2,-1,0.044,-0.35,0.4583,3.2833,0.0,0.3356,0,0,1.0,0.3306,0.2019,0.4675
2024,2024-09-14,ORL,NE,3,0,H,78.5302,0.9,0.8333,-1.3333,0.3333,7,-0.0733,0.8833,-1.3583,5.2833,0.0,0.3649,0,0,1.0,0.5861,0.2043,0.2096
2024,2024-09-14,TOR,ATX,2,1,H,-74.7356,-0.2,-0.1667,0.5,0.3333,1,-0.0029,-0.325,-0.3583,-2.7,-0.2,0.4524,0,0,1.0,0.313,0.2559,0.4311
2024,2024-09-15,CHI,RBNY,2,1,H,-131.9141,-0.5,-0.3333,0.3333,-0.1333,-1,-0.1429,-0.7333,0.5,1.9167,-0.5,0.2356,0,0,1.0,0.2533,0.2087,0.538
2024,2024-09-15,HOU,RSL,4,1,H,-0.97,0.4,-0.3333,-1.0,0.4,-7,-0.5989,0.2667,-0.4583,7.65,0.1,0.397,0,0,1.0,0.4528,0.2032,0.344
2024,2024-09-15,STL,MIN,1,3,A,-36.9264,0.3,0.0,0.6667,-0.0667,-6,0.3846,-0.025,1.1333,-5.1167,0.3,0.1547,0,0,1.0,0.3649,0.2159,0.4192
2024,2024-09-15,COL,POR,2,1,H,-24.7877,-0.2,-0.6667,0.3333,0.0,0,-0.0952,-1.175,0.75,-6.1167,-0.2,0.3267,0,1,1.0,0.2258,0.1659,0.6083
2024,2024-09-15,LA,LAFC,4,2,H,-50.4028,0.6,0.5,0.1667,0.2667,7,0.1329,0.0417,0.325,19.7,-0.3,0.0001,0,0,1.0,0.3993,0.2033,0.3974
2024,2024-09-15,VAN,SJ,2,0,H,152.5506,1.1,1.0,0.0,0.4667,-7,-0.1438,1.125,-0.275,3.25,0.2,0.2754,0,0,1.0,0.6112,0.2024,0.1864
2024,2024-09-15,SEA,SKC,2,0,H,76.8463,0.8,-0.1667,-0.1667,0.0667,0,-0.1418,0.0667,0.2167,4.0833,-0.1,0.4998,0,0,1.0,0.403,0.2088,0.3882
2024,2024-09-18,ATL,MIA,2,2,D,-96.933,-1.6,-1.6667,-0.3333,-0.5333,0,0.1685,0.0667,-0.45,-9.1667,0.2,0.1978,1,0,1.0,0.4159,0.2089,0.3751
2024,2024-09-18,NE,MTL,2,2,D,21.356,-0.3,0.5,0.0,0.0667,0,-0.2363,-0.4417,0.9,-6.2833,0.0,0.0875,1,0,1.0,0.2759,0.2356,0.4885
2024,2024-09-18,NYC,PHI,1,5,A,-29.2093,0.1,-0.6667,0.5,-0.3333,0,0.4868,-0.9167,0.3583,13.3,0.4,0.0284,1,0,1.0,0.2355,0.1965,0.568
2024,2024-09-18,TOR,CLB,0,2,A,-240.2753,-0.8,0.1667,-0.1667,0.1333,0,0.1949,-0.575,-0.2333,-8.1167,-0.2,0.1043,1,0,1.0,0.2757,0.2341,0.4902
2024,2024-09-19,ORL,CLT,2,0,H,46.8046,1.2,0.8333,-0.5,0.4667,0,-0.2143,0.1833,-1.2917,9.4333,-0.3,0.0,1,0,1.0,0.4512,0.2156,0.3332
2024,2024-09-19,HOU,VAN,1,1,D,22.7219,0.0,-0.1667,-0.1667,0.0,0,-0.1044,-0.2,0.1083,12.7667,0.0,0.6598,1,0,1.0,0.3692,0.1926,0.4382
2024,2024-09-19,MIN,CIN,1,2,A,-73.5474,-0.3,1.0,-0.1667,0.3333,-1,0.1542,-0.15,-0.2417,-10.85,0.0,0.2,1,0,1.0,0.3746,0.208,0.4174
2024,2024-09-19,NSH,CHI,1,0,H,53.541,-0.5,-0.8333,0.3333,-0.0667,1,-0.119,-0.225,0.4583,2.7333,-0.2,0.1329,1,0,1.0,0.3275,0.2374,0.4351
2024,2024-09-19,SKC,COL,4,1,H,-36.315,-0.8,-1.1667,-0.5,-0.3333,0,-0.044,-0.275,-0.7417,-0.3833,0.1,0.182,1,0,1.0,0.3597,0.2122,0.428
2024,2024-09-19,RSL,DAL,3,2,H,32.6012,-0.1,-1.0,0.8333,-0.2667,-7,-0.0414,0.2083,0.1917,6.5333,-0.1,0.3251,1,1,1.0,0.4267,0.2132,0.3601
2024,2024-09-19,LAFC,ATX,1,1,D,131.9894,0.4,0.1667,0.5,0.0667,-1,0.0952,0.1333,0.4083,-13.9833,0.1,0.4087,1,0,1.0,0.404,0.2248,0.3713
2024,2024-09-19,POR,LA,4,2,H,-29.8916,-0.4,0.3333,0.0,-0.3333,0,-0.0879,0.2583,-0.45,-10.65,0.2,0.2761,1,0,1.0,0.4558,0.1852,0.359
2024,2024-09-19,SEA,SJ,2,2,D,194.6547,1.8,1.1667,-0.5,0.4,0,0.0286,1.0917,-0.925,10.1667,0.0,0.236,1,0,1.0,0.6215,0.2055,0.173
2024,2024-09-21,NYC,MIA,1,1,D,-86.3674,-1.4,-1.1667,1.5,-0.6667,0,0.3476,-0.1167,-0.0667,7.2,0.4,0.361,0,0,1.0,0.3779,0.2064,0.4157
2024,2024-09-21,CLT,NE,4,0,H,40.8456,0.0,-0.8333,-0.1667,-0.2,-1,0.2029,-0.0833,0.0583,-8.15,0.0,0.0,0,0,1.0,0.3657,0.2341,0.4002
2024,2024-09-21,MTL,CHI,2,0,H,16.1099,0.1,0.0,0.5,0.0,1,0.0238,0.1667,0.325,5.5333,0.1,0.2463,0,0,1.0,0.4024,0.2477,0.3499
2024,2024-09-21,CLB,ORL,4,3,H,87.6366,-0.2,-0.6667,0.6667,0.0,1,0.0337,-0.2917,0.7417,-1.4167,0.1,0.265,0,0,1.0,0.3138,0.2298,0.4564
2024,2024-09-21,RBNY,ATL,2,2,D,43.6874,0.1,0.1667,0.0,-0.1333,3,0.181,-0.3083,-0.6,5.5,0.4,0.2481,0,0,1.0,0.3571,0.2031,0.4397
2024,2024-09-22,ATX,HOU,0,1,A,-103.6132,-0.7,-0.6667,0.5,-0.2,0,0.3952,-0.45,0.2167,-16.0667,-0.1,0.0483,0,0,1.0,0.3034,0.2189,0.4777
2024,2024-09-22,DAL,LAFC,3,1,H,-87.238,-0.2,0.8333,0.5,0.0,0,0.2051,0.0167,0.05,9.65,-0.2,0.4079,0,0,1.0,0.3919,0.2204,0.3878
2024,2024-09-22,NSH,CIN,2,2,D,-99.113,-1.0,-0.6667,0.5,-0.0667,0,0.3667,-0.575,0.2167,-9.5,-0.1,0.08,0,0,1.0,0.2747,0.2241,0.5012
2024,2024-09-22,SKC,MIN,0,2,A,3.4198,0.7,-0.3333,-0.5,-0.0667,0,0.3524,0.075,-0.225,0.6667,0.1,0.143,0,0,1.0,0.4157,0.2025,0.3818
2024,2024-09-22,COL,TOR,2,0,H,113.8665,0.7,1.0,0.6667,0.0,-1,0.0821,0.6333,0.7917,0.1833,0.1,0.4463,0,1,1.0,0.4908,0.2229,0.2863
2024,2024-09-22,RSL,POR,3,3,D,5.084,-0.9,-1.0,0.1667,-0.0667,0,0.0784,-0.65,-0.0917,5.0167,0.0,0.2141,0,1,1.0,0.3099,0.1808,0.5093
2024,2024-09-22,LA,VAN,4,2,H,11.7061,0.0,1.0,1.0,0.0667,0,0.4575,0.525,1.1,12.3167,-0.3,0.361,0,0,1.0,0.4709,0.1848,0.3442
2024,2024-09-22,SJ,STL,1,2,A,-59.5868,-0.2,-0.8333,-0.6667,-0.1333,-4,-0.2524,-1.0333,-0.3417,2.8,-0.2,0.5737,0,0,1.0,0.2101,0.21,0.5799
2024,2024-09-22,PHI,DC,4,0,H,138.9914,-0.1,0.3333,-0.6667,-0.0667,-4,-0.1,0.725,0.7417,-4.1667,-0.1,0.0406,0,0,1.0,0.5102,0.194,0.2957
2024,2024-09-28,MTL,SJ,3,0,H,70.7603,0.5,0.1667,0.5,0.2,1,0.2,0.2667,-0.3333,2.3833,0.2,0.841,0,0,1.0,0.438,0.2461,0.3159
2024,2024-09-28,DC,CLB,2,2,D,-225.8049,-0.6,0.1667,0.6667,-0.2,-1,-0.0381,0.075,-0.2,-4.85,0.0,0.1093,0,0,1.0,0.4031,0.2307,0.3662
2024,2024-09-28,CIN,LAFC,1,2,A,-0.691,0.2,0.3333,-0.1667,0.4,0,-0.4923,-0.0583,-0.6417,15.55,-0.1,0.6317,0,0,1.0,0.3905,0.2238,0.3857
2024,2024-09-28,MIA,CLT,1,1,D,83.9792,1.4,1.0,-0.3333,0.4667,0,-0.1333,0.2333,0.2417,6.0167,-0.1,0.0,0,0,1.0,0.4286,0.2177,0.3537
2024,2024-09-28,NE,NSH,1,0,H,-36.3334,-0.1,0.6667,0.5,-0.3333,1,-0.1381,0.375,0.45,6.6833,0.2,0.3086,0,0,1.0,0.4462,0.2323,0.3215
2024,2024-09-28,PHI,ATL,1,1,D,83.159,0.7,1.3333,-0.6667,0.2667,-1,-0.2,0.6333,-0.025,-0.1167,-0.2,0.2212,0,0,1.0,0.509,0.1887,0.3023
2024,2024-09-28,RBNY,NYC,1,5,A,33.1218,0.1,0.0,-0.8333,0.0,0,-0.0667,0.2083,-0.4667,-3.2667,0.1,0.0014,0,0,1.0,0.442,0.2062,0.3518
2024,2024-09-29,ATX,RSL,2,2,D,-93.4997,-0.6,-0.8333,-1.1667,-0.2,0,-0.2,-0.6167,0.1167,-5.3333,0.0,0.3538,0,0,1.0,0.289,0.2031,0.5079
2024,2024-09-29,CHI,TOR,1,1,D,22.0039,-0.4,0.1667,0.6667,-0.2,1,-0.0,0.0583,-0.65,5.7667,0.2,0.1445,0,0,1.0,0.3926,0.2709,0.3365
2024,2024-09-29,DAL,ORL,1,3,A,-37.682,-0.8,0.0,0.5,-0.1333,-1,0.5048,0.1167,0.7917,-1.8667,0.1,0.3258,0,0,1.0,0.3957,0.2191,0.3852
2024,2024-09-29,MIN,COL,3,0,H,-7.0752,-0.6,-0.1667,-0.8333,-0.2,0,-0.4429,0.0167,-0.5833,-0.5,0.0,0.2332,0,0,1.0,0.4129,0.2018,0.3853
2024,2024-09-29,STL,SKC,3,1,H,-37.1301,-0.5,0.5,0.8333,0.0667,0,0.0095,-0.0167,1.45,-7.7833,0.1,0.0833,0,0,1.0,0.3661,0.2063,0.4276
2024,2024-09-29,SEA,HOU,1,0,H,3.5674,0.4,0.5,0.8333,-0.0667,3,0.2667,0.1083,-0.3167,-12.4833,-0.2,0.6292,0,0,1.0,0.4174,0.217,0.3656
2024,2024-09-29,VAN,POR,1,1,D,-9.7106,-0.2,-1.0,-0.8333,0.0,0,-0.3242,-0.525,-0.7167,-3.05,0.1,0.0867,0,0,1.0,0.3329,0.1901,0.4771
2024,2024-10-02,ATL,MTL,1,2,A,43.5223,-0.5,-0.6667,-0.5,-0.2667,0,-0.1333,-0.1833,0.8,-6.5667,0.1,0.3295,1,0,1.0,0.3412,0.2185,0.4403
2024,2024-10-02,CLT,CHI,4,3,H,97.7563,0.1,0.3333,-0.6667,0.0,1,0.0,0.2833,1.175,-8.1833,0.1,0.0,1,0,1.0,0.405,0.2523,0.3427
2024,2024-10-02,NYC,CIN,3,2,H,-45.7029,-0.2,0.5,1.0,-0.2,0,0.4667,0.0917,0.3417,-2.3333,0.4,0.1896,1,0,1.0,0.4058,0.207,0.3872
2024,2024-10-02,ORL,PHI,2,1,H,-11.6568,0.5,0.1667,0.3333,0.1333,-1,0.0,-0.6583,-0.5083,10.7,-0.1,0.2871,1,0,1.0,0.3028,0.1941,0.5032
2024,2024-10-02,TOR,RBNY,1,4,A,-129.758,0.4,-0.1667,-0.6667,0.1333,-1,0.0667,-0.775,0.4167,-10.7667,-0.5,0.1131,1,0,1.0,0.2322,0.2219,0.5459
2024,2024-10-02,CLB,MIA,2,3,A,58.1726,-0.3,-0.1667,0.8333,-0.0667,0,0.0381,-0.2667,-0.2083,-0.3,0.0,0.327,1,0,1.0,0.3452,0.2204,0.4345
2024,2024-10-03,HOU,NE,2,1,H,113.8077,0.9,0.5,-1.6667,0.2,-1,-0.181,0.1417,-0.7333,6.95,0.0,0.5296,1,0,1.0,0.4256,0.235,0.3394
2024,2024-10-03,NSH,DC,3,4,A,50.6249,-0.7,-1.0,-0.8333,-0.0667,0,0.2,-0.5833,-0.05,-2.0667,-0.1,0.189,1,0,1.0,0.2755,0.2278,0.4966
2024,2024-10-03,COL,LA,1,3,A,-59.5779,-0.5,-0.8333,0.0,0.0,-7,-0.1571,-1.0333,0.1333,-12.6,0.1,0.2786,1,1,1.0,0.2419,0.1794,0.5787
2024,2024-10-03,RSL,MIN,0,0,D,30.0848,-0.4,-0.3333,1.0,-0.2667,0,0.4667,0.1083,0.325,5.1,0.2,0.3314,1,1,1.0,0.4162,0.1908,0.393
2024,2024-10-03,LAFC,STL,1,0,H,133.2902,0.0,-1.3333,-0.1667,-0.3333,1,-0.0905,-0.25,-0.4,-2.35,0.0,0.5297,1,0,1.0,0.3627,0.2042,0.4332
2024,2024-10-03,POR,ATX,0,1,A,88.4157,0.9,1.3333,0.8333,0.4,0,0.2,0.8417,-0.2083,2.0167,0.0,0.5679,1,0,1.0,0.5487,0.1882,0.2631
2024,2024-10-03,SJ,DAL,3,2,H,-141.1623,-0.7,-1.0,-0.3333,-0.2,1,-0.4,-0.85,-0.1167,-3.6667,-0.1,0.4779,1,0,1.0,0.2443,0.2083,0.5474
2024,2024-10-03,VAN,SEA,0,3,A,-46.4867,-0.6,-0.8333,0.1667,-0.2667,0,-0.1048,0.175,-0.1333,1.65,0.3,0.0405,1,0,1.0,0.4242,0.2213,0.3545
2024,2024-10-05,TOR,MIA,0,1,A,-224.6197,-0.8,-1.5,0.8333,-0.3333,0,0.2667,-0.7833,0.075,-6.0667,-0.2,0.4074,0,0,1.0,0.2395,0.2208,0.5397
2024,2024-10-05,ATL,RBNY,2,1,H,-43.5724,-0.1,-0.3333,-0.6667,-0.1333,0,-0.0667,-0.2667,0.6583,-6.8,-0.1,0.2481,0,0,1.0,0.3346,0.2106,0.4548
2024,2024-10-05,CLT,MTL,2,0,H,51.1798,-0.4,-0.3333,0.1667,-0.4,0,0.0,0.0667,0.7,-7.4,0.2,0.0,0,0,1.0,0.3897,0.2166,0.3937
2024,2024-10-05,CLB,PHI,3,2,H,68.3464,-0.1,-0.6667,0.8333,0.0667,0,0.0667,-0.9167,-0.2833,9.5167,0.2,0.1381,0,0,1.0,0.2544,0.1922,0.5534
2024,2024-10-05,CIN,ORL,1,3,A,-6.7237,-1.4,-0.8333,0.5,-0.4667,0,-0.1333,-0.2583,0.3917,2.9667,0.1,0.2507,0,0,1.0,0.3424,0.2092,0.4484
2024,2024-10-05,NE,DC,1,2,A,13.9974,-0.8,-1.0,0.1667,-0.2667,0,0.2,-0.475,0.85,5.8333,0.1,0.1251,0,0,1.0,0.294,0.2093,0.4966
2024,2024-10-05,VAN,MIN,0,1,A,0.4905,-0.2,-0.8333,0.8333,-0.3333,0,0.0,-0.3917,-0.1167,3.7667,0.1,0.4763,0,0,1.0,0.3298,0.2078,0.4624
2024,2024-10-06,SKC,LAFC,0,3,A,-119.3427,0.2,0.3333,0.0,-0.2,4,0.0238,0.1667,-0.6083,6.0667,-0.1,0.4475,0,0,1.0,0.4353,0.2129,0.3519
2024,2024-10-06,STL,HOU,3,0,H,-115.7813,-0.8,0.3333,0.8333,-0.2,0,0.4,0.1333,0.4333,-11.75,0.1,0.2272,0,0,1.0,0.4059,0.2193,0.3748
2024,2024-10-06,COL,SEA,0,1,A,-103.5756,-0.6,-0.5,1.6667,-0.4667,0,0.2,-0.0417,1.3083,0.8167,0.0,0.339,0,1,1.0,0.3524,0.2254,0.4222
2024,2024-10-06,LA,ATX,2,1,H,108.7353,1.2,1.8333,0.6667,0.2667,0,0.3333,1.3083,-0.1833,15.95,-0.3,0.4087,0,0,1.0,0.6281,0.1733,0.1985
2024,2024-10-06,SJ,RSL,0,1,A,-175.7903,-0.3,-0.6667,0.3333,-0.1333,0,-0.2,-1.2417,0.4583,-0.25,-0.3,0.1943,0,0,1.0,0.1815,0.1869,0.6316
2024,2024-10-06,NYC,NSH,3,1,H,67.0691,0.5,0.8333,0.6667,0.0667,1,0.2,1.1417,-0.0667,15.3333,0.5,0.2536,0,0,1.0,0.6064,0.1957,0.1978
2024,2024-10-06,POR,DAL,0,0,D,36.3176,0.1,0.0,-0.6667,0.0667,0,-0.1333,0.4167,-0.4917,-4.5333,0.1,0.5381,0,0,1.0,0.4809,0.1938,0.3253
2024,2024-10-12,CLB,NE,4,0,H,206.0671,0.8,1.3333,-0.5,0.4,0,-0.0667,0.55,-0.5167,0.1833,-0.1,0.2094,0,0,1.0,0.5035,0.2131,0.2835
2024,2024-10-13,VAN,LAFC,1,2,A,-94.6214,-0.3,-0.6667,0.1667,-0.5333,1,-0.2,-0.35,-0.2917,1.0167,0.0,0.361,0,0,1.0,0.3331,0.2181,0.4488
2024,2024-10-19,MTL,NYC,2,0,H,-86.3184,0.0,-0.5,-0.8333,0.0,1,-0.0667,-0.45,-0.25,0.9,-0.3,0.1088,0,0,1.0,0.3224,0.2073,0.4702
2024,2024-10-19,CHI,NSH,0,3,A,-52.4414,0.1,-0.3333,0.1667,0.0,1,0.0667,-0.0833,-0.55,12.6,0.1,0.1329,0,0,1.0,0.3701,0.2508,0.3791
2024,2024-10-19,DC,CLT,0,3,A,-76.9571,0.7,-0.1667,0.6667,-0.1333,0,-0.4,0.1167,-0.55,4.95,-0.2,0.0,0,0,1.0,0.4257,0.2113,0.363
2024,2024-10-19,MIA,NE,6,2,H,171.8345,1.6,1.0,-1.1667,0.4,7,-0.1333,0.15,-0.2583,2.5833,0.1,0.4086,0,0,1.0,0.4174,0.2338,0.3487
2024,2024-10-19,ORL,ATL,1,2,A,92.9594,0.9,1.3333,-0.5,0.4,0,-0.1333,0.1833,-0.3583,0.6167,-0.3,0.134,0,0,1.0,0.4327,0.2146,0.3527
2024,2024-10-19,PHI,CIN,1,2,A,15.4804,0.8,1.0,-0.1667,0.2,0,0.0667,0.575,0.4333,-12.4,-0.1,0.1672,0,0,1.0,0.4902,0.1947,0.315
2024,2024-10-19,RBNY,CLB,2,3,A,-127.4436,-1.0,-1.1667,0.5,-0.4,7,0.2,-0.4917,-0.1083,-4.9,0.2,0.1575,0,0,1.0,0.3173,0.2014,0.4813
2024,2024-10-20,ATX,COL,3,2,H,-23.9126,-0.4,0.0,-0.6667,0.1333,0,-0.1333,0.2667,-0.0583,-4.8833,0.2,0.2562,0,0,1.0,0.438,0.2264,0.3355
2024,2024-10-20,DAL,SKC,2,1,H,35.1576,0.1,0.3333,-0.3333,0.0667,0,0.2667,0.2167,0.725,-1.7333,0.1,0.1438,0,0,1.0,0.4192,0.2093,0.3715
